date,no2,pm25
2016-11-17,35.6882659910875,4.658333333333333
2016-11-18,54.58559430744583,6.7375
2016-11-19,22.985453970083334,3.341666666666667
2016-11-20,17.88315588965,4.5875
2016-11-21,64.14311918056364,10.216666666666665
2016-11-22,77.86882345540833,9.225
2016-11-23,46.45977287276667,4.758333333333333
2016-11-24,33.87907340553333,4.125
2016-11-25,60.556186477,2.6772727272727272
2016-11-26,22.5865189591375,5.033333333333333
2016-11-27,25.181690842245832,5.795833333333333
2016-11-28,74.03367898672083,7.141666666666667
2016-11-29,31.112197853933335,1.9260869565217393
2016-11-30,40.69864965233333,5.0375
2016-12-06,33.44046251554166,3.204166666666667
2016-12-07,52.878720600116665,4.883333333333333
2016-12-08,41.865445859491665,4.325
2016-12-09,31.252027676730435,6.970833333333333
2016-12-10,54.0530834261875,8.858333333333333
2016-12-11,39.21511816295833,5.020833333333333
2016-12-12,50.825948911191304,4.895652173913043
2016-12-13,45.45021927720417,4.75
2016-12-14,39.73866613240416,5.875
2016-12-15,35.2549459201,5.295454545454546
2016-12-16,34.7173921348,5.5
2016-12-17,25.82524699925417,4.379166666666666
2016-12-18,22.716437749660866,3.525
2016-12-19,24.425765976620834,3.8782608695652177
2016-12-20,31.498689709320836,5.616666666666667
2016-12-21,25.542344826518182,5.4875
2016-12-22,25.194068713675,3.404166666666667
2016-12-23,30.092445430025,4.570833333333333
2016-12-24,35.6230421235,4.6375
2016-12-25,30.228448731508333,7.0125
2016-12-26,41.76329213134583,5.3375
2016-12-27,42.0541942848875,8.75
2016-12-28,20.41387713759167,3.7291666666666665
2016-12-29,22.841554888158335,5.229166666666667
2016-12-30,22.325434320516667,2.691666666666667
2016-12-31,26.610941025204166,7.883333333333334
2017-01-01,18.386533153366667,8.9125
2017-01-02,49.669354898870836,5.279166666666668
2017-01-03,49.092084333313636,5.952173913043478
2017-01-04,51.87645014936667,8.316666666666666
2017-01-05,19.681410137604168,3.216666666666667
2017-01-06,20.180355411154164,1.775
2017-01-07,30.422548667929167,6.5875
2017-01-08,18.9341790345625,2.9083333333333337
2017-01-09,44.139393937133335,6.570833333333334
2017-01-10,70.60786769679582,6.8875
2017-01-11,67.66002234979545,7.034782608695653
2017-01-12,55.76986479738333,10.3
2017-01-13,26.476939116033336,9.258333333333333
2017-01-14,30.1699736170375,6.85
2017-01-15,47.99195124077083,8.804166666666667
2017-01-16,27.562258081195832,3.9208333333333334
2017-01-17,31.3808871657375,5.0375
2017-01-18,38.0452653547375,4.320833333333333
2017-01-19,30.25465256386087,6.323809523809524
2017-01-20,24.674204801179165,5.920833333333333
2017-01-21,38.4040824630375,6.3875
2017-01-22,60.20986525231667,7.220833333333333
2017-01-23,79.859899161975,10.975
2017-01-24,37.895575951220835,3.5521739130434784
2017-01-25,25.9590849605875,3.9434782608695653
2017-01-26,42.66816219398695,4.9
2017-01-27,17.69994305080417,8.675
2017-01-28,24.7204336654,5.520833333333334
2017-01-29,28.413452470645833,3.5458333333333334
2017-01-30,31.294206852416668,6.508333333333334
2017-01-31,24.8157854301875,4.795833333333333
2017-02-01,30.281235858066665,3.5833333333333335
2017-02-02,30.395766215965217,4.25
2017-02-03,47.61129604064167,5.666666666666667
2017-02-04,70.75546792618333,9.954166666666667
2017-02-05,30.2217877539125,5.379166666666667
2017-02-06,33.619470056025,5.220833333333334
2017-02-07,66.79012476081667,9.4625
2017-02-08,94.70211054471666,13.933333333333334
2017-02-09,98.157307204225,13.358333333333333
2017-02-10,81.81948567032174,9.666666666666666
2017-02-11,26.134815782620834,4.083333333333333
2017-02-12,9.709836732425,6.379166666666667
2017-02-13,20.439878263941665,8.45
2017-02-14,55.3898665951875,8.95
2017-02-15,26.769135559783333,3.1583333333333337
2017-02-16,42.88330669683479,4.078260869565217
2017-02-17,37.00774285483333,4.191666666666666
2017-02-18,35.323240683579165,5.8916666666666675
2017-02-19,28.487208056783334,3.104166666666667
2017-02-20,46.975842066525,5.179166666666667
2017-02-21,46.47396608772083,5.233333333333334
2017-02-22,57.4030765915125,5.9541666666666675
2017-02-23,54.28625006407391,6.4625
2017-02-24,42.31754415093333,8.0375
2017-02-25,57.383062362545836,8.254166666666666
2017-02-26,50.68036198747083,6.829166666666667
2017-02-27,71.84319183947916,7.133333333333334
2017-02-28,54.42001369202083,8.370833333333334
2017-03-01,78.14457121030416,8.591666666666667
2017-03-02,77.01351910038696,9.595454545454546
2017-03-03,59.77390135772083,8.708333333333334
2017-03-04,36.71192294839167,7.775
2017-03-05,26.29720492505,8.079166666666667
2017-03-06,58.251494324341664,9.6
2017-03-07,69.60343474685416,8.104166666666666
2017-03-08,72.3996141625,7.075
2017-03-09,33.077210254413046,5.720833333333334
2017-03-10,33.48031107565,5.370833333333334
2017-03-11,31.874557768929165,4.295833333333333
2017-03-12,36.47953138674583,6.354166666666667
2017-03-13,70.18152796609166,7.0875
2017-03-14,30.243260323170833,2.6458333333333335
2017-03-15,46.52593650025833,6.2875
2017-03-16,37.79264769195652,4.533333333333333
2017-03-17,37.489845457,4.375
2017-03-18,22.872247574145835,6.254166666666667
2017-03-19,25.216727613704165,4.329166666666667
2017-03-20,42.82321750112084,4.675
2017-03-21,36.2225625810625,5.279166666666668
2017-03-22,43.78865032835417,6.225
2017-03-23,29.11183795114091,7.129166666666666
2017-03-24,33.11696024607083,5.045833333333334
2017-03-25,14.821867690408334,3.9791666666666665
2017-03-26,11.0338205973875,8.125
2017-03-27,40.25672491675833,5.466666666666667
2017-03-28,33.39765116035833,4.916666666666666
2017-03-29,39.372903862454166,5.1
2017-03-30,40.525792083230435,3.481818181818182
2017-03-31,33.152399260483335,3.3875
2017-04-01,33.0936051825375,4.85
2017-04-02,25.45921403366667,4.616666666666666
2017-04-03,25.058076162325,3.0583333333333336
2017-04-04,26.848287400791666,4.670833333333333
2017-04-05,44.390606430508335,6.441666666666667
2017-04-06,39.655520731495834,6.2875
2017-04-07,32.49108871043043,5.2041666666666675
2017-04-08,22.954898285475,4.5875
2017-04-09,25.089401507358332,5.466666666666667
2017-04-10,40.20500836318333,5.3625
2017-04-11,34.57465087912083,7.675
2017-04-12,26.542737642045832,7.429166666666667
2017-04-13,5.948554187195833,6.754166666666667
2017-04-14,8.047614432229166,5.758333333333334
2017-04-15,12.505869400791667,7.020833333333334
2017-04-16,22.1994800607125,7.016666666666667
2017-04-17,24.724702213604168,7.366666666666667
2017-04-18,27.91829503635652,5.933333333333334
2017-04-19,33.5998813563875,4.220833333333333
2017-04-20,30.987556546775,3.2416666666666667
2017-04-21,37.2199394219,6.6
2017-04-22,20.442140107066663,5.895833333333334
2017-04-23,19.287344300991666,8.675
2017-04-24,34.48777215222916,8.541666666666666
2017-04-25,39.80362413255416,8.254166666666666
2017-04-26,35.47430913325417,7.404166666666667
2017-04-27,30.611575839678263,8.543478260869565
2017-04-28,45.1718248507375,10.179166666666667
2017-04-29,30.098340611775,7.283333333333333
2017-04-30,18.789832550533333,5.008333333333333
2017-05-01,27.2372728122625,5.883333333333334
2017-05-02,32.757049619125,7.454166666666667
2017-05-03,31.572771947008334,6.858333333333333
2017-05-04,22.21934778463913,3.7291666666666665
2017-05-05,21.3814019209625,5.020833333333333
2017-05-06,17.912262612254167,5.566666666666667
2017-05-07,7.812412237279166,5.354166666666667
2017-05-08,17.4562576279875,5.608333333333334
2017-05-09,25.123768746175,5.9625
2017-06-21,20.4150382803625,5.1125
2017-06-22,18.42337944305,4.933333333333334
2017-06-23,13.3313386453875,5.004166666666666
2017-06-24,14.693205537170833,5.425
2017-06-25,23.38862610956667,6.475
2017-06-26,28.52813037467083,8.204166666666667
2017-06-27,23.031085588704165,9.020833333333334
2017-06-28,26.896707558095834,5.429166666666667
2017-06-29,27.418098950282605,5.566666666666667
2017-07-04,22.9739057150125,5.179166666666667
2017-07-05,19.335976030969565,5.616666666666667
2017-07-06,29.133677254433334,5.4875
2017-07-07,22.471258581675,5.2875
2017-07-08,20.298581705841666,5.745833333333334
2017-07-09,23.956758009254166,6.9875
2017-07-10,32.755548469475,10.204166666666667
2017-07-11,30.101585234283334,7.217391304347827
2017-07-12,34.92533038390417,7.925
2017-07-13,18.621682117665216,6.154166666666667
2017-07-14,19.026736150870835,4.775
2017-07-15,15.389972110075,5.466666666666667
2017-07-16,16.702300010454167,6.554166666666667
2017-07-17,31.524129536516664,7.054166666666667
2017-07-18,33.966442215125,8.341666666666667
2017-07-19,27.2186330354875,7.2
2017-07-20,26.236943372154165,5.441666666666667
2017-07-21,32.6916075437125,7.5375
2017-07-22,23.6662045404375,8.466666666666667
2017-07-23,22.422360142558333,7.9125
2017-07-24,31.8479763029125,12.5625
2017-07-25,19.45662047355833,7.4375
2017-07-26,17.1598465052,5.720833333333334
2017-07-27,16.62794936335,5.9875
2017-07-28,17.746716917929167,6.470833333333334
2017-07-29,10.407055853683334,6.445833333333334
2017-07-30,17.6138804635375,5.8291666666666675
2017-07-31,16.266310684904166,4.925
2017-08-01,28.161186791695833,7.8125
2017-08-02,38.483165125530434,6.263636363636364
2017-08-03,35.30224638455417,6.729166666666667
2017-08-04,21.006416389229166,7.625
2017-08-05,24.33617168499583,6.454166666666667
2017-08-06,22.795423229675,7.958333333333333
2017-08-07,27.394836655121736,7.6625
2017-08-08,21.76331407741667,6.1875
2017-08-09,32.200783286383334,5.775
2017-08-10,36.256932360166665,7.675
2017-08-11,28.47943781730833,4.779166666666667
2017-08-12,20.248863251108332,5.1125
2017-08-13,24.454958247270834,5.179166666666667
2017-08-14,17.8401225490625,5.395833333333334
2017-08-15,32.03333159255833,6.383333333333334
2017-08-16,44.808957284375,8.195833333333333
2017-08-17,34.076306824091304,6.95909090909091
2017-08-18,36.9818421234125,7.0625
2017-08-19,23.328512777220833,7.35
2017-08-20,17.357474954025,4.920833333333333
2017-08-21,28.91992087065,5.975
2017-08-22,33.92783565539167,5.554166666666667
2017-08-23,30.5400124661125,5.758333333333334
2017-08-24,23.838501150282607,4.816666666666666
2017-08-25,14.578115241058333,3.9833333333333334
2017-08-26,22.19610318835417,5.783333333333334
2017-08-27,28.61815903562083,5.733333333333333
2017-08-28,40.21997692473334,6.8625
2017-08-29,36.422135291129166,7.241666666666667
2017-08-30,22.48615811712083,5.0875
2017-08-31,26.1671898276625,8.1
2017-09-05,49.96338365202084,9.570833333333333
2017-09-06,52.831336883845836,9.408333333333333
2017-09-07,41.74313587412174,7.6863636363636365
2017-09-08,43.57348257299167,9.404166666666667
2017-09-09,28.206247914304168,6.620833333333334
2017-09-10,22.199865063783335,3.3041666666666667
2017-09-11,37.43912161134166,6.9625
2017-09-12,51.88692635117916,9.4125
2017-09-13,38.564954520358334,5.883333333333334
2017-09-14,42.1357163738125,7.954166666666667
2017-09-15,11.517545886443479,2.8434782608695657
2017-09-16,18.853652839958333,5.045454545454546
2017-09-17,14.771574492954167,3.6375
2017-09-18,39.562354747475,7.7125
2017-09-19,37.44199152642083,7.016666666666667
2017-09-20,41.30637467060833,8.8625
2017-09-21,26.235327638169565,4.50909090909091
2017-09-22,40.38276741785,7.704166666666667
2017-09-23,31.340903582466666,7.466666666666667
2017-09-24,33.680605385795836,8.179166666666667
2017-09-25,48.71002052937917,11.85
2017-09-26,39.476514464654166,10.966666666666667
2017-09-27,39.303630414825,12.158333333333333
2017-09-28,44.12508993088182,13.9375
2017-09-29,42.56073026427083,9.666666666666666
2017-09-30,45.7450276121125,13.5625
2017-10-01,42.20758405466667,8.85
2017-10-02,22.283513657725,5.725
2017-10-03,21.497894546691665,5.670833333333334
2017-10-04,40.6997270410826,7.466666666666667
2017-10-05,50.013540143345836,10.545833333333334
2017-10-06,38.03415720370417,8.433333333333334
2017-10-07,26.387927055175,5.733333333333333
2017-10-08,21.621945346041667,6.3
2017-10-09,41.06710334215833,7.808333333333334
2017-10-10,46.68457011357916,6.916666666666667
2017-10-11,34.465603454604164,5.7625
2017-10-12,36.46523439478261,6.908333333333333
2017-10-13,39.821238499141664,6.86
2017-10-14,10.229909459554166,4.8375
2017-10-15,14.589907814291665,4.141666666666667
2017-10-16,33.08575850086667,4.845833333333333
2017-10-17,30.22806100622083,4.85
2017-10-18,29.396050876329166,6.0625
2017-10-19,43.68843551807391,7.258333333333334
2017-10-20,26.892620937075,4.766666666666667
2017-10-21,25.271599223541664,6.045833333333333
2017-10-22,35.10998173810833,6.029166666666667
2017-10-23,40.2433361242625,7.383333333333334
2017-10-24,42.53829214057083,5.783333333333334
2017-10-25,48.1078595453625,7.175
2017-10-26,20.49729362298261,4.591666666666667
2017-10-27,24.376055262883334,2.9708333333333337
2017-10-28,30.262042951425,5.795833333333333
2017-10-29,30.100863186583332,5.904166666666667
2017-10-30,39.24014158185833,5.120833333333334
2017-10-31,54.16181092037083,6.091666666666667
2017-11-01,47.930017225875,4.670833333333333
2017-11-02,24.7539363530875,6.145833333333334
2017-11-03,24.7219137629,2.2736842105263158
2017-11-04,19.950692865570833,4.229166666666667
2017-11-05,50.3669855517,8.720833333333333
2017-11-06,52.7208483116,6.366666666666667
2017-11-07,56.898997238295834,9.258333333333333
2017-11-08,26.94943488250833,3.1875
2017-11-09,29.114114941147825,3.2583333333333333
2017-11-10,32.778937675525,5.020833333333333
2017-11-11,12.8834131768875,5.133333333333334
2017-11-12,24.8999431580625,6.375
2017-11-13,39.9453563472875,5.941666666666667
2017-11-14,28.69279808538333,4.0375
2017-11-15,51.597259417845834,7.145833333333334
2017-11-16,58.71074876933478,7.204166666666667
2017-11-17,66.10528059401666,9.9
2017-11-18,47.69113233227083,9.929166666666667
2017-11-19,41.6815525167625,10.5
2017-11-20,51.01447735148333,8.229166666666666
2017-11-21,24.573143993979166,4.9625
2017-11-22,25.491808384325,4.8375
2017-11-23,19.56016378846087,2.775
2017-11-24,37.2750798616875,7.591666666666667
2017-11-25,26.917468195341666,4.770833333333333
2017-11-26,11.764697060583332,3.575
2017-11-27,42.27346125358333,6.2375
2017-11-28,41.52881491985,3.947619047619048
2017-11-30,32.215071517829166,3.066666666666667
2017-12-01,23.845933371395,1.0681818181818183
2017-12-02,36.31260658099167,4.233333333333333
2017-12-03,22.341831699745835,4.491666666666666
2017-12-04,27.205049501816667,2.904166666666667
2017-12-05,46.795063814095826,6.216666666666667
2017-12-06,42.53714460406667,4.595833333333333
2017-12-07,56.905451429508695,6.579166666666667
2017-12-08,24.1931398132125,3.8583333333333334
2017-12-09,46.484889010625,8.316666666666666
2017-12-10,36.75268355855833,5.920833333333333
2017-12-11,30.77901188017917,4.945833333333333
2017-12-12,34.20283102995,4.304166666666666
2017-12-13,52.32176000949166,6.1875
2017-12-14,35.70116186852917,5.416666666666667
2017-12-15,48.087649471191305,7.220833333333333
2017-12-16,15.654230489479167,5.820833333333334
2017-12-17,18.157577659920833,4.433333333333334
2017-12-18,37.65109802485,5.9625
2017-12-19,17.562064881375,2.756521739130435
2017-12-20,22.934331919320837,6.370833333333334
2017-12-21,28.15114996474091,4.5625
2017-12-22,31.30109284645,4.395833333333333
2017-12-23,27.13820816099583,3.7041666666666666
2017-12-24,25.627397874125,5.425
2017-12-25,44.56966239113333,9.1375
2017-12-26,26.5735913392,6.695833333333334
2017-12-27,39.1103670826375,6.616666666666667
2017-12-28,33.0742969980375,6.616666666666667
2017-12-29,58.876132851625,9.5
2017-12-30,13.0011455406375,4.65
2017-12-31,16.17195438679167,4.4625
2018-01-01,34.302813936120835,11.8125
2018-01-02,68.877726596725,10.3625
2018-01-03,41.226090450866664,6.991666666666667
2018-01-04,49.59679389877917,NA
2018-01-05,52.29999627432084,3.604545454545455
2018-01-06,31.22766103438333,4.041666666666667
2018-01-07,20.807632962454168,3.8708333333333336
2018-01-08,22.612775052520835,6.283333333333334
2018-01-09,28.90636047172083,4.783333333333333
2018-01-10,57.1830312982625,7.725
2018-01-11,58.678560080547825,NA
2018-01-12,30.152403346041666,NA
2018-01-13,15.083532024495833,NA
2018-01-14,13.226249062604166,NA
2018-01-15,26.3422784196,NA
2018-01-16,22.171736065133334,5.533333333333334
2018-01-17,21.641547947639133,6.891666666666667
2018-01-18,22.16990832680435,8.127272727272727
2018-01-19,58.63207960662083,10.216666666666665
2018-01-20,36.095726055758334,9.45
2018-01-21,27.829511199925,8.291666666666666
2018-01-22,20.789733514345833,6.7875
2018-01-23,66.7352531790375,13.891666666666666
2018-01-24,78.84959180795,11.945833333333335
2018-01-25,50.626725401934785,10.920833333333334
2018-01-26,51.061522967245836,13.141666666666666
2018-01-27,38.71415125597083,9.666666666666666
2018-01-28,52.22847129791667,8.983333333333333
2018-01-29,80.17773507409584,10.7
2018-01-30,75.103313012925,10.5875
2018-01-31,74.27490918074348,10.679166666666667
2018-02-01,60.01157508465217,10.225
2018-02-02,80.10438741855,11.241666666666665
2018-02-03,40.19206761807083,7
2018-02-04,11.133437763675,5.591666666666667
2018-02-05,19.330725556079166,5.3
2018-02-06,33.31336611469167,3.816666666666667
2018-02-07,16.385438224441668,5.0875
2018-02-08,17.847886764856522,4.316666666666666
2018-02-09,37.10027558627917,5.691666666666667
2018-02-10,16.325213966220833,4.708333333333333
2018-02-11,42.8364204987625,8.45
2018-02-12,46.53233574635,7.179166666666667
2018-02-13,18.425131335891667,8.925
2018-02-14,56.97229709015217,8.720833333333333
2018-02-15,74.04647685760416,10.670833333333334
2018-03-10,57.388078935704165,10.4875
2018-03-11,26.95460455865,8.65
2018-03-12,67.69776398557083,10
2018-03-13,57.86644939819167,8.7
2018-03-14,74.80834604925833,10.175
2018-03-15,57.60899725157391,8.125
2018-03-16,27.1610072758875,4.3125
2018-03-17,15.572852219416665,2.4541666666666666
2018-03-18,20.246035756675,3.629166666666667
2018-03-19,39.76701613834584,8.254166666666666
2018-03-20,45.99905651440833,6.170833333333333
2018-03-21,35.54560089873333,5.0625
2018-03-24,24.856572132841666,6.579166666666667
2018-03-25,16.933344134229166,6.270833333333334
2018-03-26,33.2392659277875,6.2375
2018-03-27,42.83604248255833,5.382608695652174
2018-03-28,31.847177730804166,4.258333333333333
2018-03-29,19.562090818895832,5.3125
2018-03-30,16.091106170758334,3.6083333333333334
2018-03-31,14.3547487296625,3.904166666666667
2018-04-01,14.931005607404167,4.2125
2018-04-02,36.510184468958336,5.625
2018-04-03,55.713540473145834,7.733333333333333
2018-04-04,59.01016109048261,6.279166666666667
2018-04-05,39.326580011191666,5.8125
2018-04-06,37.0110464734,5.5125
2018-04-07,22.70385744475833,6.316666666666667
2018-04-08,17.977043236820833,4.283333333333333
2018-04-09,41.97980050784583,6.4
2018-04-10,26.654679332075,5.175
2018-04-11,27.8652299693875,4.8375
2018-04-12,53.67326227596818,7.978260869565218
2018-04-13,76.03634400788636,7.923809523809523
2018-04-14,37.678534418029166,7.9375
2018-04-15,38.4980969045375,6.933333333333334
2018-04-16,50.931885193786954,7.345
2018-04-17,72.2572464310625,9.658333333333333
2018-04-18,52.90103714180833,7.225
2018-04-19,48.44662641334584,6.066666666666667
2018-04-20,50.69457374082083,5.1625
2018-04-21,29.9059756485,5.629166666666667
2018-04-22,17.464911125641667,8.566666666666666
2018-04-23,41.2492761976625,9.370833333333334
2018-04-24,49.28891121857083,5.433333333333334
2018-04-25,37.08274459861305,4.916666666666666
2018-04-26,37.55363887602917,7.925
2018-04-27,23.359021061258332,4.883333333333333
2018-04-28,8.028307503891666,4.325
2018-04-29,15.032590623608332,6.220833333333334
2018-04-30,38.12749428935,8.616666666666667
2018-05-01,26.132112381754165,6.541666666666667
2018-05-02,26.046575462295653,8.520833333333334
2018-05-03,24.824573133729167,11.313636363636363
2018-05-04,34.29233284145,8.304166666666667
2018-05-05,20.508737345404167,4.341666666666667
2018-05-06,10.484951969445833,5.058333333333334
2018-05-07,33.07662397940417,6.460869565217392
2018-05-08,32.21882970843333,8.558333333333334
2018-05-09,33.921528346321736,9.241666666666667
2018-05-10,40.14308117885416,10.4625
2018-05-11,34.92730673350833,8.379166666666666
2018-05-12,28.946338624958333,6.133333333333334
2018-05-13,39.141018287983336,7.6375
2018-05-14,57.94827524085,9.620833333333334
2018-05-15,47.403609306404164,8.279166666666667
2018-05-16,38.44135604339565,8.479166666666666
2018-05-17,13.7027519302625,5.9625
2018-05-18,16.673623074625,4.354166666666667
2018-05-19,8.718281614754167,6.066666666666667
2018-05-20,8.936172704091666,5.7625
2018-05-21,11.9419076263,5.620833333333334
2018-05-22,24.63435505425,5.045833333333334
2018-05-23,26.02447879343182,5.866666666666667
2018-05-24,24.7674662377625,4.8375
2018-05-25,20.523625646845833,6.5375
2018-05-26,14.468913073575,6.0875
2018-05-27,12.003597196941666,5.820833333333334
2018-05-28,36.511986081770836,7.795833333333333
2018-05-29,24.6909045059375,7.275
2018-05-30,20.24504270072174,5.9875
2018-05-31,42.393343146870826,7.766666666666667
2018-06-01,18.778756594020834,4.733333333333333
2018-06-02,13.327023867258333,3.441666666666667
2018-06-03,12.927677346391667,2.816666666666667
2018-06-04,23.387325730791666,5.0125
2018-06-05,24.8459351743125,5.2666666666666675
2018-06-06,26.08055763207826,4.370833333333334
2018-06-07,30.2776314927125,5.366666666666667
2018-06-08,29.024478639383336,5.3625
2018-06-09,19.579822068804166,4.466666666666667
2018-06-10,16.419253282829168,3.8708333333333336
2018-06-11,26.67278565609583,4.633333333333333
2018-06-12,20.8895988582375,4.8
2018-06-13,29.09793304863043,5.4125
2018-06-14,40.680386378291665,6.3875
2018-06-20,32.49618985488696,5.6625
2018-06-21,34.025771890929164,6.325
2018-06-23,24.855286020704167,5.7375
2018-06-24,15.948775403418182,5.254166666666667
2018-07-12,17.646704867283333,8.175
2018-07-13,18.219361438158334,7.245833333333334
2018-07-14,17.0926136855375,5.208333333333334
2018-07-15,17.31471413325,5.895833333333334
2018-07-16,24.694324713541665,6.7625
2018-07-17,30.7065403054875,8.829166666666667
2018-07-18,27.199363502765216,7.895833333333333
2018-07-19,21.6816673154125,9.570833333333333
2018-07-20,26.307292413570835,7.029166666666667
2018-07-21,26.994527191541668,8.291666666666666
2018-07-22,14.033130065429166,6.2
2018-07-23,22.0638959920125,10.6375
2018-07-24,27.8062726917,11.608333333333333
2018-07-25,29.03107562108261,7.322727272727273
2018-07-26,21.6021565009125,7.35
2018-07-27,23.20225825261667,7.308333333333334
2018-07-28,19.776031140033332,7.266666666666667
2018-07-29,25.509411075579166,9.145833333333332
2018-07-30,49.521486182304166,15.041666666666666
2018-07-31,34.89303530639167,11.175
2018-08-01,32.08972501705652,11.07391304347826
2018-08-02,15.997861267458333,5.377272727272728
2018-08-03,25.730703716375,6.633333333333334
2018-08-04,16.0081642413125,5.5375
2018-08-05,12.642058107383333,3.3041666666666667
2018-08-06,21.834040170279163,4.758333333333333
2018-08-07,23.086862084008335,5.325
2018-08-08,20.19588478624348,5.133333333333334
2018-08-09,31.912291262079165,7.1875
2018-08-10,15.227167953658334,5
2018-08-11,23.1811359734125,5.6875
2018-08-12,10.9432569112375,4.229166666666667
2018-08-13,26.334438731654167,5.133333333333334
2018-08-14,24.625494681854164,6.133333333333334
2018-08-15,28.090210070443476,6.381818181818182
2018-08-16,36.546592441929164,7.1875
2018-08-17,32.88082727507917,5.826086956521739
2018-08-18,22.652967582133336,5
2018-08-19,21.827877244045833,5.133333333333334
2018-08-20,25.9111585932125,4.983333333333333
2018-08-21,23.896868877622726,4.866666666666666
2018-08-22,29.174810899883333,4.279166666666667
2018-08-23,33.49427193957083,6.566666666666667
2018-08-24,31.393848182566668,6.0125
2018-08-25,20.90178672144583,5.229166666666667
2018-08-26,14.528154451533332,4.8
2018-08-27,25.6381450115875,5.558333333333334
2018-08-28,27.394805164858333,6.0625
2018-08-29,39.930957738077275,8.354166666666666
2018-08-30,30.6229249217625,7.4625
2018-08-31,32.32759104504583,6.458333333333334
2018-09-01,26.269590098991667,5.283333333333334
2018-09-02,11.70206913975,4.508333333333333
2018-09-03,22.199827722541663,6.329166666666667
2018-09-04,30.65832692738333,6.5
2018-09-07,30.993523179229165,7.15
2018-09-08,21.742385580004164,6.5875
2018-09-09,24.622647305525,5.75
2018-09-10,42.91950862866666,9.4625
2018-09-11,55.1286740296875,7.5875
2018-09-12,35.89461128704091,6.454166666666667
2018-09-13,38.886253782266664,6.929166666666667
2018-09-14,38.238311849925,6.329166666666667
2018-09-15,20.0599765568375,4.9875
2018-09-16,16.234765610095835,4.729166666666666
2018-09-17,35.96480181943333,5.720833333333334
2018-09-18,34.174523589875,6.858333333333333
2018-09-19,33.12330888048636,5.779166666666667
2018-09-20,38.7727713895625,4.9875
2018-09-21,21.049768429575,5.4625
2018-09-22,19.15969568999167,3.2875
2018-09-23,12.016983807104166,4.645833333333333
2018-09-24,23.540786566145833,6.233333333333333
2018-09-25,20.0012645711875,3.6125
2018-09-26,22.847685263986957,4.475
2018-09-27,38.727498926775,6.675
2018-09-28,35.613779617925,5.1625
2018-09-29,18.088325518408332,2.9833333333333334
2018-09-30,33.04026451150417,6.15
2018-10-01,20.357309152066666,5.3375
2018-10-02,17.800643783283334,5.008333333333333
2018-10-03,36.62737456981304,5.741666666666667
2018-10-04,34.1061608435375,4.35
2018-10-05,52.21700210832917,8.2
2018-10-06,20.73674209802917,5.491666666666667
2018-10-07,13.616610374845834,3.779166666666667
2018-10-08,31.29334433582083,5.125
2018-10-09,18.60229349189167,4.225
2018-10-10,30.676937371857143,7.391666666666667
2018-10-11,25.830100897304167,6.416666666666667
2018-10-12,53.862499171095834,8.466666666666667
2018-10-13,22.38412536794583,5.125
2018-10-14,28.672565086291666,7.104166666666667
2018-10-15,27.92590693574167,5.475
2018-10-16,28.2971738204125,5.25
2018-10-17,33.899008460454546,5.352380952380953
2018-10-18,25.415045772991665,5.316666666666667
2018-10-19,36.1614658790125,6.158333333333334
2018-10-20,15.218619637975,2.8958333333333335
2018-10-21,9.854709226975,3.7916666666666665
2018-10-22,17.692151876779164,4.6125
2018-10-23,48.45141029875833,8.295833333333333
2018-10-24,66.59661839396364,11.483333333333333
2018-10-25,68.77159360851667,10.258333333333333
2018-10-26,64.42140254439583,11.35
2018-10-27,30.204592229191665,5.816666666666667
2018-10-28,22.451710525366668,4.333333333333333
2018-10-29,33.86164882351667,6.0166666666666675
2018-10-30,43.8033188715625,5.616666666666667
2018-10-31,44.827402342695656,6.508333333333334
2018-11-01,44.2818078880625,8.145833333333334
2018-11-02,70.275963354625,8.316666666666666
2018-11-03,30.613213748454164,5.520833333333334
2018-11-04,12.048347398675,3.6333333333333333
2018-11-05,19.693374078945833,5.0375
2018-11-06,40.27037065562084,6.233333333333333
2018-11-07,61.58069837872857,10.4375
2018-11-08,55.08176968555,8.6625
2018-11-09,45.807952124608335,7.995833333333334
2018-11-10,26.919369375091666,5.158333333333334
2018-11-11,33.53384943269583,6.129166666666667
2018-11-12,43.35438915840834,7.4
2018-11-13,20.660225573945834,4.579166666666667
2018-11-14,26.201363092577274,4.1625
2018-11-15,22.631628796320832,7.420833333333333
2018-11-16,20.886493281108333,6.5875
2018-11-17,25.6022540743875,8.116666666666667
2018-11-18,21.156104706566666,4.020833333333333
2018-11-19,20.667276705529165,4.5375
2018-11-20,44.406392146466665,7.641666666666667
2018-11-21,24.664973886904544,8.6
2018-11-22,30.082828214029167,5.583333333333334
2018-11-23,17.4170275583875,5.0125
2018-11-24,28.122907017408334,6.1
2018-11-25,20.952182315191664,4.204166666666667
2018-11-26,42.99408733291666,6.4375
2018-11-27,26.984740521741664,3.816666666666667
2018-11-29,44.78140819317083,4.25
2018-11-30,47.5677250656625,6.1125
2018-12-01,43.19240938470417,6.725
2018-12-02,22.037392649929167,4.079166666666667
2018-12-03,29.61993139645,4.55
2018-12-04,21.845823611345832,5.379166666666667
2018-12-05,31.433498309543477,4.908333333333333
2018-12-06,43.66092196915,5.133333333333334
2018-12-07,39.07899535675,4.158333333333333
2018-12-08,50.316356517466666,8.295833333333333
